file,start_time,end_time,RASI_C,RASI_main
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_224500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_224500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_224500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_224500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_010000_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_010000_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_010000_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_010000_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_010000_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_034500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_034500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_034500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_034500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_034500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_200000_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_200000_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_200000_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_200000_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_200000_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_230000_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_230000_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_230000_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_230000_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_230000_0-10s.wav,8.0,10.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_004500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_004500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_004500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_004500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_004500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_020000_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_020000_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_020000_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_020000_0-10s.wav,6.0,8.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_020000_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_154500_0-10s.wav,0.0,2.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_154500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_154500_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_154500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_154500_0-10s.wav,8.0,10.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_170000_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_170000_0-10s.wav,2.0,4.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_170000_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_170000_0-10s.wav,6.0,8.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_170000_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_083000_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_083000_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_040000_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_040000_0-10s.wav,2.0,4.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_040000_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_040000_0-10s.wav,6.0,8.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_040000_0-10s.wav,8.0,10.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_064500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_064500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_064500_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_110000_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_110000_0-10s.wav,2.0,4.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_110000_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_110000_0-10s.wav,6.0,8.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_110000_0-10s.wav,8.0,10.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_134500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_134500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_134500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_134500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_134500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_181500_0-10s.wav,0.0,2.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_181500_0-10s.wav,2.0,4.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_181500_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_181500_0-10s.wav,6.0,8.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_181500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_081500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_081500_0-10s.wav,2.0,4.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_081500_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_081500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_071500_0-10s.wav,0.0,2.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_071500_0-10s.wav,2.0,4.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_071500_0-10s.wav,4.0,6.0,1,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_071500_0-10s.wav,6.0,8.0,1,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_071500_0-10s.wav,8.0,10.0,1,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_011500_0-10s.wav,0.0,2.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_011500_0-10s.wav,2.0,4.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_011500_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_011500_0-10s.wav,6.0,8.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_011500_0-10s.wav,8.0,10.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_201500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_201500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_201500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_201500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_141500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_141500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_141500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_141500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_141500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_171500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_171500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_171500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_171500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_171500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_231500_0-10s.wav,0.0,2.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_231500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_231500_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_231500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_231500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_021500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_021500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_021500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_021500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_021500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_111500_0-10s.wav,0.0,2.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_111500_0-10s.wav,2.0,4.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_111500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_111500_0-10s.wav,6.0,8.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_111500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_041500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_041500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_041500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_041500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_041500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_101500_0-10s.wav,0.0,2.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_101500_0-10s.wav,2.0,4.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_101500_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_101500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_101500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_051500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_051500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_051500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_051500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_031500_0-10s.wav,0.0,2.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_031500_0-10s.wav,2.0,4.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_031500_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_031500_0-10s.wav,6.0,8.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_031500_0-10s.wav,8.0,10.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_221500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_221500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_221500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_221500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_221500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_001500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_001500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_001500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_001500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_001500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_151500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_151500_0-10s.wav,2.0,4.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_151500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_151500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_151500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_061500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_061500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_061500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_061500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_061500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_131500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_131500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_131500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_131500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_131500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_191500_0-10s.wav,0.0,2.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_191500_0-10s.wav,2.0,4.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_191500_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_191500_0-10s.wav,6.0,8.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_191500_0-10s.wav,8.0,10.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_074500_0-10s.wav,0.0,2.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_074500_0-10s.wav,2.0,4.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_074500_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_074500_0-10s.wav,6.0,8.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_074500_0-10s.wav,8.0,10.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_100000_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_100000_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_100000_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_100000_0-10s.wav,6.0,8.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_100000_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_204500_0-10s.wav,0.0,2.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_204500_0-10s.wav,2.0,4.0,0,0
